clientnum,client_stayed,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,gender_F,gender_M,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_ordinal_level_scale,income_category_ordinal_level_scale,card_category_ordinal_level_scale
715429608,1,45,F,3,College,Married,1666.67,Blue,37,4,3,1,4602.0,1517,3520,66,1,0,0,1,0,4,2,1
714058308,0,43,F,5,Uneducated,Single,1666.67,Blue,36,5,3,4,2689.0,2384,1941,53,1,0,0,0,1,2,2,1
709265208,1,47,F,4,Graduate,Single,1666.67,Blue,37,4,3,2,1438.3,780,4422,59,1,0,0,0,1,5,2,1
713114133,0,42,F,2,Uneducated,Single,1666.67,Blue,23,4,2,3,1443.0,0,2092,38,1,0,0,0,1,2,2,1
721349883,1,51,F,4,Graduate,Single,1666.67,Blue,39,3,2,1,2847.0,2082,3672,59,1,0,0,0,1,5,2,1
758965158,1,44,M,5,High School,Single,8333.33,Blue,37,4,2,3,15638.0,1729,4396,83,0,1,0,0,1,3,4,1
749722908,1,43,M,2,Post-Graduate,Married,10000.0,Blue,36,3,3,2,10700.0,1346,4054,68,0,1,0,1,0,6,7,1
709495833,0,44,F,2,Graduate,Single,1666.67,Blue,36,5,2,4,1438.3,0,1944,36,1,0,0,0,1,5,2,1
717575958,0,50,F,1,Post-Graduate,Married,4166.67,Blue,41,6,3,3,1694.0,479,2349,42,1,0,0,1,0,6,3,1
767243208,1,42,F,3,Graduate,Single,1666.67,Blue,35,3,2,2,2555.0,1587,4193,79,1,0,0,0,1,5,2,1
720190908,1,59,M,1,High School,Single,5833.33,Blue,51,6,2,4,8973.0,1300,4699,72,0,1,0,0,1,3,6,1
719794383,1,60,F,2,College,Married,1666.67,Blue,41,6,2,2,4167.0,0,5039,85,1,0,0,1,0,4,2,1
794653983,1,44,F,3,Graduate,Married,1666.67,Blue,27,3,1,4,1480.0,1017,5245,80,1,0,0,1,0,5,2,1
716593533,1,56,M,1,High School,Single,8333.33,Blue,45,4,1,3,5070.0,0,3651,76,0,1,0,0,1,3,4,1
712225008,1,55,M,2,Graduate,Married,5833.33,Blue,44,6,6,3,6054.0,1103,3998,80,0,1,0,1,0,5,6,1
711751533,1,47,F,4,Graduate,Married,1666.67,Blue,37,3,1,3,2447.0,1973,4784,75,1,0,0,1,0,5,2,1
708367908,1,56,F,1,Uneducated,Married,1666.67,Blue,47,6,1,2,3022.0,1627,4390,82,1,0,0,1,0,2,2,1
714951858,1,44,F,2,Graduate,Married,1666.67,Blue,36,5,1,3,4473.0,0,4047,56,1,0,0,1,0,5,2,1
718984533,1,37,M,3,Graduate,Single,8333.33,Blue,29,6,2,4,7199.0,1274,4552,100,0,1,0,0,1,5,4,1
716982483,1,49,F,2,Graduate,Married,1666.67,Blue,38,3,4,2,1438.3,0,4497,79,1,0,0,1,0,5,2,1
711468708,0,38,F,4,High School,Single,4166.67,Blue,31,4,3,2,1438.3,0,1986,52,1,0,0,0,1,3,3,1
721189008,1,41,M,4,Graduate,Married,8333.33,Blue,27,4,2,4,12270.0,0,4578,67,0,1,0,1,0,5,4,1
712867983,1,54,F,2,Uneducated,Single,1666.67,Blue,43,6,1,4,3006.0,633,5177,66,1,0,0,0,1,2,2,1
713814408,1,39,M,2,Uneducated,Single,8333.33,Blue,36,6,2,4,7901.0,1184,3667,66,0,1,0,0,1,2,4,1
716671983,1,38,M,0,High School,Single,8333.33,Blue,29,3,3,2,5983.0,1885,4141,65,0,1,0,0,1,3,4,1
708252108,1,64,M,0,College,Single,4166.67,Blue,53,6,3,2,7362.0,1907,4065,65,0,1,0,0,1,4,3,1
717212958,1,55,M,2,Doctorate,Single,8333.33,Blue,36,6,3,3,3046.0,2415,3153,57,0,1,0,0,1,7,4,1
713048733,1,50,M,2,Uneducated,Married,10000.0,Blue,40,3,1,1,34516.0,1871,4054,75,0,1,0,1,0,2,7,1
718837683,1,55,M,2,High School,Single,10000.0,Blue,49,6,3,4,3029.0,1505,2394,50,0,1,0,0,1,3,7,1
718685358,1,51,F,2,Uneducated,Single,1666.67,Blue,44,6,1,4,1438.3,0,4488,84,1,0,0,0,1,2,2,1
711197658,1,53,F,1,Post-Graduate,Single,4166.67,Blue,43,5,1,0,2618.0,2026,4198,68,1,0,0,0,1,6,3,1
708272808,1,45,M,5,Graduate,Single,1666.67,Blue,36,4,2,1,2718.0,1474,3542,59,0,1,0,0,1,5,2,1
720292983,1,60,F,0,Graduate,Married,1666.67,Blue,51,6,1,2,2230.0,1796,4929,61,1,0,0,1,0,5,2,1
709112508,0,42,F,3,College,Single,1666.67,Blue,36,3,3,4,3802.0,1300,2165,36,1,0,0,0,1,4,2,1
712840608,1,55,F,2,Uneducated,Married,1666.67,Blue,43,6,2,3,2736.0,993,4078,85,1,0,0,1,0,2,2,1
788920308,1,51,F,2,High School,Married,1666.67,Blue,37,3,2,1,2258.0,1250,4368,75,1,0,0,1,0,3,2,1
718160358,0,51,F,1,Graduate,Married,1666.67,Blue,39,5,3,2,1438.3,0,2492,35,1,0,0,1,0,5,2,1
712885533,1,50,M,4,Graduate,Married,8333.33,Blue,31,6,3,2,11882.0,1472,3291,62,0,1,0,1,0,5,4,1
719268333,1,49,F,3,Uneducated,Married,1666.67,Blue,36,5,3,4,1438.3,0,4205,88,1,0,0,1,0,2,2,1
721004133,1,38,F,2,Graduate,Single,1666.67,Blue,25,6,2,2,1438.3,538,4093,73,1,0,0,0,1,5,2,1
714103908,1,54,F,3,Doctorate,Single,1666.67,Blue,36,4,2,2,2778.0,743,4515,74,1,0,0,0,1,7,2,1
771502383,1,54,F,1,High School,Married,1666.67,Blue,42,3,5,4,2474.0,1539,4884,80,1,0,0,1,0,3,2,1
711294258,1,43,F,1,Graduate,Single,1666.67,Blue,38,3,3,3,2642.0,2377,4780,88,1,0,0,0,1,5,2,1
719954733,1,43,M,2,Graduate,Married,8333.33,Blue,28,5,6,3,30357.0,1255,4435,68,0,1,0,1,0,5,4,1
711561933,1,57,F,1,Uneducated,Divorced,1666.67,Blue,47,6,6,1,2201.0,1420,4256,70,1,0,1,0,0,2,2,1
716929233,1,43,F,3,Post-Graduate,Single,4166.67,Blue,24,3,3,4,5182.0,1607,5235,92,1,0,0,0,1,6,3,1
709014558,1,49,M,2,Uneducated,Married,5833.33,Blue,42,3,3,2,3783.0,0,4383,82,0,1,0,1,0,2,6,1
710636208,1,51,M,3,Uneducated,Married,10000.0,Blue,40,3,5,3,34516.0,0,3847,74,0,1,0,1,0,2,7,1
718746933,1,56,F,3,High School,Married,1666.67,Blue,47,6,3,4,2865.0,2022,3441,66,1,0,0,1,0,3,2,1
715686183,1,46,F,4,Graduate,Single,4166.67,Blue,34,6,2,1,2711.0,0,4795,65,1,0,0,0,1,5,3,1
801056358,1,51,M,1,High School,Single,8333.33,Blue,45,6,1,3,13287.0,1864,3851,75,0,1,0,0,1,3,4,1
709486158,1,33,F,3,Graduate,Married,1666.67,Blue,20,5,1,3,1438.3,0,4530,72,1,0,0,1,0,5,2,1
803342358,1,55,M,3,Graduate,Married,5833.33,Blue,49,3,1,4,5668.0,2517,3382,56,0,1,0,1,0,5,6,1
780292683,0,55,M,1,Uneducated,Single,10000.0,Blue,41,3,4,4,24542.0,2354,984,24,0,1,0,0,1,2,7,1
788646858,1,41,F,3,Graduate,Married,1666.67,Blue,29,6,3,1,1959.0,1268,4275,61,1,0,0,1,0,5,2,1
711116133,0,50,F,1,Uneducated,Single,1666.67,Blue,37,3,2,4,1838.0,0,2461,47,1,0,0,0,1,2,2,1
789097833,1,39,F,0,High School,Single,1666.67,Blue,27,4,3,3,3927.0,720,4230,93,1,0,0,0,1,3,2,1
709443633,1,38,F,1,Uneducated,Married,1666.67,Blue,26,5,1,1,4345.0,838,4770,62,1,0,0,1,0,2,2,1
713096583,0,40,F,1,High School,Single,1666.67,Blue,36,4,3,2,1438.3,544,2294,40,1,0,0,0,1,3,2,1
721033908,1,58,M,1,Uneducated,Single,5833.33,Blue,46,6,3,1,2541.0,1053,4552,82,0,1,0,0,1,2,6,1
756025233,0,43,F,4,Uneducated,Single,1666.67,Blue,36,5,3,2,2422.0,1014,2437,44,1,0,0,0,1,2,2,1
711977508,0,56,F,2,Uneducated,Single,1666.67,Blue,43,1,2,4,1440.0,1211,2141,40,1,0,0,0,1,2,2,1
772076208,1,58,M,4,College,Single,8333.33,Blue,47,6,3,0,26108.0,1146,3677,70,0,1,0,0,1,4,4,1
710666583,0,29,F,1,Uneducated,Single,1666.67,Blue,36,3,2,4,2516.0,2312,2321,36,1,0,0,0,1,2,2,1
712369308,0,48,F,4,Doctorate,Divorced,4166.67,Blue,35,4,3,2,3646.0,1047,1969,38,1,0,1,0,0,7,3,1
794784633,1,61,F,0,Uneducated,Single,4166.67,Blue,55,6,1,2,2214.0,2123,4478,77,1,0,0,0,1,2,3,1
716437533,1,51,M,2,College,Single,8333.33,Blue,43,5,3,3,11862.0,0,4101,88,0,1,0,0,1,4,4,1
712721358,0,48,F,3,Uneducated,Divorced,1666.67,Blue,36,5,3,2,4073.0,2517,2059,43,1,0,1,0,0,2,2,1
720118908,1,26,M,0,Graduate,Married,1666.67,Blue,36,5,2,4,9916.0,0,3477,65,0,1,0,1,0,5,2,1
799486158,1,39,F,1,Graduate,Married,1666.67,Blue,29,4,2,4,1438.3,949,4222,65,1,0,0,1,0,5,2,1
718980633,1,38,M,2,College,Married,8333.33,Blue,36,3,3,3,6452.0,1151,4835,84,0,1,0,1,0,4,4,1
717336408,0,51,F,1,Doctorate,Single,1666.67,Blue,45,5,3,1,1952.0,1411,2452,44,1,0,0,0,1,7,2,1
709546608,1,37,F,2,Uneducated,Married,1666.67,Blue,36,6,5,4,1438.3,647,4803,64,1,0,0,1,0,2,2,1
771688983,1,53,F,2,High School,Single,1666.67,Blue,41,4,1,2,2252.0,1811,4201,68,1,0,0,0,1,3,2,1
708701358,1,39,F,2,Uneducated,Single,1666.67,Blue,36,3,2,3,2370.0,2031,4000,79,1,0,0,0,1,2,2,1
712048008,1,56,F,4,High School,Single,4166.67,Blue,44,3,2,2,2610.0,1988,4127,69,1,0,0,0,1,3,3,1
717414933,1,51,F,1,High School,Single,1666.67,Blue,45,3,3,3,2918.0,2049,3818,61,1,0,0,0,1,3,2,1
713032233,1,53,F,2,Graduate,Single,1666.67,Blue,36,5,1,4,2708.0,2271,4812,83,1,0,0,0,1,5,2,1
714234858,1,54,F,3,High School,Married,1666.67,Blue,36,5,1,4,3666.0,1739,4735,84,1,0,0,1,0,3,2,1
714818058,1,36,F,4,High School,Married,4166.67,Blue,30,3,3,1,1438.3,0,4591,74,1,0,0,1,0,3,3,1
708731658,0,53,F,0,High School,Married,1666.67,Blue,41,3,3,4,1438.3,0,1587,42,1,0,0,1,0,3,2,1
780100533,1,46,M,3,Graduate,Married,8333.33,Blue,31,5,2,4,26303.0,2376,3586,67,0,1,0,1,0,5,4,1
711712983,1,56,M,2,Graduate,Single,8333.33,Blue,46,6,2,3,15982.0,0,4503,80,0,1,0,0,1,5,4,1
713348433,1,42,F,3,High School,Single,4166.67,Blue,29,6,3,2,1545.0,751,4477,62,1,0,0,0,1,3,3,1
820599333,1,43,F,5,Graduate,Single,1666.67,Blue,38,6,2,2,1438.3,604,4469,85,1,0,0,0,1,5,2,1
778343958,1,47,F,3,Graduate,Married,1666.67,Blue,27,3,3,0,1451.0,0,3866,72,1,0,0,1,0,5,2,1
760807608,1,48,F,4,Uneducated,Married,1666.67,Blue,41,5,3,4,2340.0,1680,4751,83,1,0,0,1,0,2,2,1
771108933,1,47,F,4,Graduate,Married,1666.67,Blue,34,5,3,4,1926.0,879,4385,71,1,0,0,1,0,5,2,1
715954158,0,48,M,3,Post-Graduate,Married,4166.67,Blue,36,3,2,4,2954.0,931,2433,29,0,1,0,1,0,6,3,1
715499058,0,36,F,2,High School,Married,4166.67,Blue,36,4,3,2,1848.0,0,2775,33,1,0,0,1,0,3,3,1
718736883,1,49,F,3,Uneducated,Single,1666.67,Blue,36,4,1,4,4328.0,2058,3421,61,1,0,0,0,1,2,2,1
721045608,1,51,F,3,High School,Married,1666.67,Blue,32,6,3,3,2943.0,2131,4554,75,1,0,0,1,0,3,2,1
795823383,1,43,F,4,Graduate,Single,1666.67,Blue,37,5,1,3,2419.0,0,3888,63,1,0,0,0,1,5,2,1
718338708,1,49,F,1,Graduate,Married,4166.67,Blue,38,5,2,2,5481.0,0,3380,73,1,0,0,1,0,5,3,1
709199358,0,60,M,1,Uneducated,Married,1666.67,Blue,36,1,3,4,3316.0,0,1684,19,0,1,0,1,0,2,2,1
815324433,1,46,F,4,High School,Married,1666.67,Blue,41,6,3,1,1438.3,0,4200,86,1,0,0,1,0,3,2,1
711493158,1,52,M,3,Graduate,Single,5833.33,Blue,36,5,2,2,2801.0,2467,4926,90,0,1,0,0,1,5,6,1
826417233,1,35,F,4,College,Married,1666.67,Blue,31,3,3,4,2933.0,1011,5089,71,1,0,0,1,0,4,2,1
711619608,1,45,M,3,Graduate,Married,8333.33,Blue,36,6,3,2,21630.0,0,4584,84,0,1,0,1,0,5,4,1
709638783,1,50,F,1,High School,Married,4166.67,Blue,43,4,3,4,2961.0,2048,4056,92,1,0,0,1,0,3,3,1
714706083,1,44,M,2,College,Married,5833.33,Blue,36,5,3,4,12229.0,997,4284,75,0,1,0,1,0,4,6,1
721473783,1,35,F,3,Graduate,Married,1666.67,Blue,21,3,1,1,2272.0,604,4614,75,1,0,0,1,0,5,2,1
712230408,1,42,M,4,Uneducated,Married,10000.0,Blue,37,3,2,4,6953.0,1445,3700,80,0,1,0,1,0,2,7,1
716186883,1,48,F,4,College,Married,4166.67,Blue,37,3,6,2,1792.0,933,4120,78,1,0,0,1,0,4,3,1
715204083,1,47,F,4,Doctorate,Single,1666.67,Blue,36,3,2,2,2765.0,901,4990,80,1,0,0,0,1,7,2,1
817887408,1,39,F,1,Uneducated,Single,1666.67,Blue,34,3,1,4,6904.0,1148,3485,84,1,0,0,0,1,2,2,1
789481233,0,39,M,2,High School,Married,4166.67,Blue,30,5,3,3,2220.0,0,2859,55,0,1,0,1,0,3,3,1
718184883,1,48,F,3,High School,Married,1666.67,Blue,34,5,2,2,1495.0,0,3878,63,1,0,0,1,0,3,2,1
718399233,1,43,F,4,College,Single,4166.67,Blue,36,6,3,1,1531.0,0,4152,77,1,0,0,0,1,4,3,1
779447358,1,50,F,2,Graduate,Married,1666.67,Blue,32,3,3,4,2884.0,2104,4486,93,1,0,0,1,0,5,2,1
789114408,1,50,F,1,Post-Graduate,Single,4166.67,Blue,38,3,1,4,4182.0,0,4693,82,1,0,0,0,1,6,3,1
710570058,0,44,F,1,Graduate,Single,1666.67,Blue,25,3,2,4,3101.0,0,2512,37,1,0,0,0,1,5,2,1
712681608,1,54,F,3,Uneducated,Single,1666.67,Blue,36,5,4,2,4542.0,1355,4011,70,1,0,0,0,1,2,2,1
709086933,1,40,F,3,College,Single,1666.67,Blue,22,4,2,4,3372.0,2517,4209,72,1,0,0,0,1,4,2,1
709179708,1,40,M,2,Graduate,Divorced,5833.33,Blue,36,3,1,2,3099.0,0,3622,75,0,1,1,0,0,5,6,1
823928058,1,52,F,2,Uneducated,Married,1666.67,Blue,48,3,2,4,5299.0,578,4509,79,1,0,0,1,0,2,2,1
796330983,1,41,F,4,Graduate,Single,1666.67,Blue,35,3,1,4,2138.0,1283,4785,85,1,0,0,0,1,5,2,1
788846508,1,48,F,4,Uneducated,Married,4166.67,Blue,32,6,1,3,2690.0,1903,4567,81,1,0,0,1,0,2,3,1
802247658,0,59,M,2,Uneducated,Single,4166.67,Blue,53,4,5,4,2699.0,2422,2599,43,0,1,0,0,1,2,3,1
795573333,1,41,M,3,High School,Married,8333.33,Blue,35,6,2,1,8376.0,1165,4142,67,0,1,0,1,0,3,4,1
720377433,1,38,F,3,Graduate,Married,1666.67,Blue,36,4,2,4,2396.0,2217,4593,74,1,0,0,1,0,5,2,1
711243108,1,50,M,1,Doctorate,Married,8333.33,Blue,36,5,3,3,18964.0,2207,3835,78,0,1,0,1,0,7,4,1
789351783,1,40,F,5,Graduate,Married,1666.67,Blue,30,3,2,2,2114.0,1618,4518,88,1,0,0,1,0,5,2,1
719699208,1,39,F,4,Uneducated,Single,1666.67,Blue,36,5,3,4,1623.0,729,4423,65,1,0,0,0,1,2,2,1
720774183,1,40,F,1,High School,Divorced,1666.67,Blue,30,6,2,1,2579.0,1959,4300,69,1,0,1,0,0,3,2,1
713590158,0,41,M,4,Graduate,Single,5833.33,Blue,34,5,2,4,5045.0,2080,2042,40,0,1,0,0,1,5,6,1
715547058,0,35,F,0,Graduate,Married,1666.67,Blue,36,4,3,4,2089.0,0,2707,51,1,0,0,1,0,5,2,1
815596608,1,48,F,5,Uneducated,Married,4166.67,Blue,43,4,1,3,2866.0,921,4615,72,1,0,0,1,0,2,3,1
720031908,1,55,M,2,Doctorate,Married,5833.33,Blue,36,5,1,1,4370.0,0,4326,74,0,1,0,1,0,7,6,1
819969933,1,43,F,2,High School,Single,4166.67,Blue,38,4,2,2,5070.0,0,4193,67,1,0,0,0,1,3,3,1
714382608,1,35,F,2,Graduate,Married,1666.67,Blue,36,4,2,0,2572.0,1161,4315,85,1,0,0,1,0,5,2,1
720092283,1,40,F,3,Graduate,Single,1666.67,Blue,31,4,2,3,2016.0,978,4379,78,1,0,0,0,1,5,2,1
713447583,1,48,F,3,High School,Single,4166.67,Blue,36,5,3,2,3871.0,2055,5480,58,1,0,0,0,1,3,3,1
716107158,0,32,F,0,Graduate,Single,1666.67,Blue,20,5,1,5,3983.0,431,3098,46,1,0,0,0,1,5,2,1
719245083,1,53,F,1,Uneducated,Single,1666.67,Blue,39,4,3,4,1773.0,1539,4087,74,1,0,0,0,1,2,2,1
708269583,1,42,F,3,Uneducated,Divorced,1666.67,Blue,28,6,2,4,2029.0,1377,4014,86,1,0,1,0,0,2,2,1
720234708,0,45,M,2,High School,Single,10000.0,Blue,33,6,3,2,15490.0,0,2429,50,0,1,0,0,1,3,7,1
709436883,1,56,F,2,Uneducated,Single,4166.67,Blue,48,6,2,2,2941.0,1619,5000,87,1,0,0,0,1,2,3,1
716136333,0,40,F,4,Uneducated,Single,1666.67,Blue,24,5,2,1,4212.0,2517,2725,41,1,0,0,0,1,2,2,1
715031433,1,57,M,2,Graduate,Married,8333.33,Blue,36,6,3,3,6248.0,1493,4664,60,0,1,0,1,0,5,4,1
810667158,1,40,M,2,High School,Divorced,4166.67,Blue,35,3,1,1,2430.0,974,4344,75,0,1,1,0,0,3,3,1
809937933,1,42,F,3,Graduate,Married,4166.67,Blue,37,4,3,2,2470.0,2013,4384,82,1,0,0,1,0,5,3,1
708997833,1,49,F,4,Doctorate,Single,4166.67,Blue,39,5,3,1,3255.0,603,4045,62,1,0,0,0,1,7,3,1
788638908,1,43,F,2,Graduate,Divorced,1666.67,Blue,30,4,2,4,2351.0,2127,4278,71,1,0,1,0,0,5,2,1
715607958,1,45,F,2,Graduate,Married,1666.67,Blue,36,6,1,3,4202.0,2201,4385,78,1,0,0,1,0,5,2,1
708515358,1,40,F,1,High School,Married,1666.67,Blue,36,6,3,2,4712.0,0,4216,82,1,0,0,1,0,3,2,1
716357058,1,53,M,3,Uneducated,Single,8333.33,Blue,36,4,3,1,2611.0,787,2955,56,0,1,0,0,1,2,4,1
716822583,1,39,F,2,High School,Single,1666.67,Blue,36,4,2,3,5245.0,802,3648,74,1,0,0,0,1,3,2,1
721109358,1,39,M,3,High School,Married,5833.33,Blue,27,6,2,1,2583.0,0,4162,87,0,1,0,1,0,3,6,1
715492983,1,40,M,3,Post-Graduate,Married,10000.0,Blue,36,4,2,4,7464.0,2517,4348,62,0,1,0,1,0,6,7,1
708334158,1,46,F,3,Graduate,Divorced,1666.67,Blue,34,4,2,4,9863.0,686,3068,58,1,0,1,0,0,5,2,1
793345008,1,44,F,3,Uneducated,Single,1666.67,Blue,38,4,1,3,1438.3,0,4287,80,1,0,0,0,1,2,2,1
715487733,0,44,F,4,Graduate,Married,4166.67,Blue,36,6,3,3,1452.0,0,2287,42,1,0,0,1,0,5,3,1
708154833,0,39,F,2,Graduate,Single,1666.67,Blue,27,1,3,3,1438.3,811,2336,46,1,0,0,0,1,5,2,1
721147383,1,37,F,2,High School,Single,1666.67,Blue,22,4,2,4,2448.0,1740,4087,81,1,0,0,0,1,3,2,1
788941983,0,36,F,3,Graduate,Single,4166.67,Blue,22,1,3,1,2013.0,0,2425,50,1,0,0,0,1,5,3,1
715603233,1,53,F,3,Uneducated,Married,4166.67,Blue,42,6,1,2,2293.0,1460,4436,74,1,0,0,1,0,2,3,1
709945458,1,52,M,3,Uneducated,Single,5833.33,Blue,40,3,1,1,1438.3,512,4791,82,0,1,0,0,1,2,6,1
768167358,1,37,M,4,Doctorate,Single,5833.33,Blue,31,6,3,0,1702.0,1018,4301,86,0,1,0,0,1,7,6,1
721384308,1,39,F,1,Uneducated,Married,4166.67,Blue,36,4,1,4,3272.0,2323,4763,86,1,0,0,1,0,2,3,1
713610933,1,40,F,2,Uneducated,Married,1666.67,Blue,26,3,2,1,2708.0,0,4277,90,1,0,0,1,0,2,2,1
714257958,1,41,F,3,Doctorate,Single,1666.67,Blue,31,4,2,1,1738.0,0,4220,68,1,0,0,0,1,7,2,1
720204558,1,45,F,2,High School,Married,1666.67,Blue,36,4,1,3,1640.0,999,4597,77,1,0,0,1,0,3,2,1
787596558,1,50,M,1,Uneducated,Married,10000.0,Blue,23,5,2,1,7116.0,981,4748,85,0,1,0,1,0,2,7,1
716041908,1,54,F,1,High School,Single,1666.67,Blue,43,5,2,4,2082.0,805,4383,75,1,0,0,0,1,3,2,1
828227433,1,50,M,2,High School,Single,5833.33,Blue,46,6,2,4,5626.0,778,4957,84,0,1,0,0,1,3,6,1
714487458,0,49,F,5,Graduate,Divorced,4166.67,Blue,40,6,4,2,2920.0,0,2306,39,1,0,1,0,0,5,3,1
711390333,0,59,M,0,Post-Graduate,Married,8333.33,Blue,46,5,4,2,6526.0,489,2331,45,0,1,0,1,0,6,4,1
787974108,0,37,F,1,High School,Single,4166.67,Blue,27,4,2,2,1793.0,792,2374,40,1,0,0,0,1,3,3,1
788752833,1,52,F,2,High School,Divorced,1666.67,Blue,32,6,3,4,2427.0,1581,3857,69,1,0,1,0,0,3,2,1
773108958,1,55,F,2,Uneducated,Married,4166.67,Blue,48,4,1,1,3011.0,2138,4439,75,1,0,0,1,0,2,3,1
827423433,1,41,F,4,Graduate,Divorced,1666.67,Blue,37,5,1,4,7492.0,1399,3668,67,1,0,1,0,0,5,2,1
779219208,1,38,F,2,High School,Single,1666.67,Blue,28,5,1,3,1744.0,0,4811,86,1,0,0,0,1,3,2,1
721121283,1,37,F,2,Graduate,Single,4166.67,Blue,24,4,1,4,2573.0,1280,4289,81,1,0,0,0,1,5,3,1
716614683,1,49,M,3,College,Single,5833.33,Gold,36,5,3,1,34516.0,1255,3847,73,0,1,0,0,1,4,6,3
789942033,0,43,M,4,Graduate,Single,5833.33,Blue,34,5,3,3,10573.0,0,2237,43,0,1,0,0,1,5,6,1
740784258,1,47,F,2,College,Single,1666.67,Blue,40,4,3,3,1789.0,1088,4191,90,1,0,0,0,1,4,2,1
768141558,1,51,M,3,College,Single,4166.67,Blue,45,4,3,0,3272.0,1896,4220,74,0,1,0,0,1,4,3,1
717179508,1,33,F,0,Graduate,Single,1666.67,Blue,26,6,1,3,2382.0,1565,4011,68,1,0,0,0,1,5,2,1
716520033,1,52,M,2,Post-Graduate,Married,8333.33,Blue,36,6,4,1,1981.0,1448,4639,61,0,1,0,1,0,6,4,1
783625008,1,51,M,2,Post-Graduate,Single,10000.0,Blue,45,4,2,2,22294.0,0,3444,71,0,1,0,0,1,6,7,1
769330908,1,49,F,4,High School,Married,1666.67,Blue,43,5,3,4,2574.0,1555,4134,62,1,0,0,1,0,3,2,1
789396783,1,30,F,0,High School,Single,1666.67,Blue,20,3,3,4,2112.0,1109,4729,78,1,0,0,0,1,3,2,1
770753733,1,42,F,5,College,Single,1666.67,Blue,28,4,3,2,3044.0,1865,4854,85,1,0,0,0,1,4,2,1
712659408,1,57,M,1,High School,Married,4166.67,Blue,45,3,3,2,2721.0,2159,4578,81,0,1,0,1,0,3,3,1
779655183,1,48,M,4,College,Single,8333.33,Blue,31,6,1,3,5033.0,0,4054,82,0,1,0,0,1,4,4,1
713345508,1,43,F,2,High School,Single,1666.67,Blue,36,4,3,2,2325.0,1662,4471,83,1,0,0,0,1,3,2,1
711379083,1,60,F,0,Doctorate,Single,1666.67,Blue,42,5,3,3,2758.0,1429,5124,74,1,0,0,0,1,7,2,1
789144633,1,45,M,1,Graduate,Married,8333.33,Blue,34,3,2,2,9705.0,850,2001,34,0,1,0,1,0,5,4,1
708393633,1,41,F,0,High School,Married,1666.67,Blue,31,4,2,4,2685.0,1647,4625,94,1,0,0,1,0,3,2,1
708657033,1,60,F,2,College,Single,1666.67,Blue,54,5,3,2,2694.0,1923,3837,71,1,0,0,0,1,4,2,1
717949008,0,40,F,4,High School,Single,4166.67,Blue,29,5,2,3,1554.0,412,2341,43,1,0,0,0,1,3,3,1
718243533,1,48,M,3,Post-Graduate,Divorced,5833.33,Blue,36,3,3,4,2648.0,0,3880,74,0,1,1,0,0,6,6,1
779754408,1,44,M,3,Graduate,Single,4166.67,Blue,33,3,2,2,2477.0,2123,4349,69,0,1,0,0,1,5,3,1
711832533,1,42,M,3,High School,Single,8333.33,Silver,32,3,3,3,34516.0,1396,3748,62,0,1,0,0,1,3,4,2
788552658,1,46,F,4,Uneducated,Married,1666.67,Blue,30,3,3,1,2479.0,1759,4562,86,1,0,0,1,0,2,2,1
712734933,0,43,F,2,College,Married,1666.67,Blue,36,5,2,3,4020.0,0,1952,39,1,0,0,1,0,4,2,1
711796683,1,50,F,2,Graduate,Single,1666.67,Blue,38,5,4,2,7398.0,1581,4311,73,1,0,0,0,1,5,2,1
709407933,1,51,M,3,High School,Single,8333.33,Silver,38,5,3,4,34516.0,1802,4544,80,0,1,0,0,1,3,4,2
720494058,1,51,F,2,College,Married,1666.67,Blue,25,4,3,3,3042.0,0,4781,79,1,0,0,1,0,4,2,1
717050883,1,60,F,1,High School,Single,1666.67,Blue,36,5,2,2,2688.0,1617,4183,71,1,0,0,0,1,3,2,1
715659333,1,43,F,4,High School,Single,4166.67,Blue,36,3,3,2,4902.0,2517,4508,69,1,0,0,0,1,3,3,1
720175008,1,48,F,2,Doctorate,Married,4166.67,Blue,34,3,1,4,5069.0,1843,4055,66,1,0,0,1,0,7,3,1
713334483,0,46,M,1,Post-Graduate,Single,5833.33,Blue,32,5,2,3,8766.0,0,2263,35,0,1,0,0,1,6,6,1
708360108,1,50,M,1,College,Single,4166.67,Blue,41,3,1,1,2800.0,1338,4869,90,0,1,0,0,1,4,3,1
716631708,1,56,M,2,High School,Married,5833.33,Blue,36,4,3,1,2713.0,1990,4027,67,0,1,0,1,0,3,6,1
713025558,0,53,F,5,Doctorate,Single,1666.67,Blue,38,3,2,3,1438.3,0,1935,47,1,0,0,0,1,7,2,1
710506683,1,47,F,4,High School,Single,4166.67,Blue,39,3,1,0,1746.0,0,4543,75,1,0,0,0,1,3,3,1
712428333,1,49,M,3,Uneducated,Single,8333.33,Blue,41,3,3,4,2930.0,1901,4041,75,0,1,0,0,1,2,4,1
718041033,1,47,F,4,Graduate,Married,1666.67,Blue,36,6,1,4,2178.0,1455,5363,76,1,0,0,1,0,5,2,1
718164858,1,42,F,4,Post-Graduate,Married,1666.67,Blue,34,5,3,2,2021.0,1281,4642,97,1,0,0,1,0,6,2,1
